P_NAME,P_MASS,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_DISTANCE,S_TEMPERATURE,S_MASS,S_RADIUS,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_LOG_G,Atmospheric_Retention,Long_Term_Stability,ESI
Kepler-181 c,4.620000000000061,1.9900000000000002,4.302148999995552,0.04900000000000038,0.0,609.283,5333.0,0.85,0.7499999999999999,1.5236824000000002,2.3216079999999977,1.1666372000000003,0.58624985,0.0008617653200000408,0.04900000000000038,0.04900000000000038,0.04900000000000038,0.04900000000000038,174.02347999999995,925.23418,1044.9066,Superterran,G,0.4178303700000008,1.7452746,0.0,0.30189747,0.0,0.0,Hot,0.0,4.62,3.7496561483513045,11.727247112267182,14.678115209794043
Kepler-296 c,4.660000000000025,2.0000000000000004,5.841636600001948,0.05210000000000026,0.33000000000000007,167.0,3740.0,0.49999999999999994,0.48,1.5264338,2.3299999999999983,1.165,0.5825,0.000734801009999897,0.05493684500000029,0.03490699999999869,0.06929300000000005,0.052835938000000304,12.08819200000005,464.92725,525.06227,Superterran,M,0.030974192999998706,0.4751861399999999,0.0,0.44026819,0.0,0.0,Hot,0.0,4.77,7.47552378066374,100.0,29.200026422698834
Kepler-319 d,5.860000000000014,2.29,31.781925000002957,0.19099999999999984,0.0,503.436,5526.0,0.96,0.9,1.5996725,2.558951999999998,1.1174463000000001,0.48796780000000006,0.003491623499999985,0.19099999999999984,0.19099999999999984,0.19099999999999984,0.19099999999999984,18.06896500000005,525.21005,593.14222,Superterran,G,0.6591739000000008,2.1921172,0.0,0.43586632,0.0,0.0,Hot,0.0,4.49,6.93500383673341,28.975661809425347,24.850005063940806
Kepler-318 c,13.100000000000023,3.68,11.815006999997422,0.10500000000000043,0.0,489.141,5746.0,1.02,1.19,1.8867386000000002,3.5597825999999984,0.9673322300000002,0.26286202000000003,0.002459602500000102,0.10500000000000043,0.10500000000000131,0.10500000000000043,0.10500000000000043,91.54221199999995,787.96161,887.26611328125,Neptunian,G,1.0092529000000008,2.7124626,0.0,0.39025103,0.0,0.0,Hot,0.0,4.33,5.468047827179054,10.403735277847638,13.881965801137163
Kepler-1650 b,0.839999999999975,0.96,1.5381800000031944,0.01670000000000016,0.010000000000000002,134.39700000000005,3410.0,0.32999999999999996,0.33000000000000007,0.9354143499999998,0.875,0.9114583299999999,0.94943576,0.00022580074000000394,0.01670083499999997,0.01653299999999991,0.01686700000000041,0.01670020899999969,48.26016200000004,671.41148,758.25376,Terran,M,0.013458604000000207,0.31323029999999985,0.0,0.38332336,0.0,0.0,Hot,0.0,4.86,3.172224540916599,100.0,22.531315778196216
Kepler-317 c,3.6100000000000136,1.7199999999999998,8.775009999997565,0.08300000000000018,0.0,940.584,5497.0,0.86,0.94,1.4487364,2.0988371999999984,1.2202542000000003,0.7094501099999999,0.0013392642000000787,0.08300000000000018,0.08300000000000018,0.08300000000000018,0.08300000000000018,89.917415,784.44168,885.90362,Superterran,G,0.6194410799999988,2.1250236,0.0,0.42346236,0.0,0.0,Hot,0.0,4.49,4.205109999921404,13.399175915165387,18.44745321611744
Kepler-213 c,6.079999999999984,2.34,4.822962000005646,0.057000000000000384,0.0,634.939,5696.0,1.07,1.2,1.6119214,2.5982905999999986,1.1103806,0.47452162,0.0010174194999998942,0.057000000000000384,0.057000000000000384,0.057000000000000384,0.057000000000000384,371.74941,1118.5677,1263.2465,Superterran,G,1.2078138000000003,2.9673158,0.0,0.39652624,0.0,0.0,Hot,0.0,4.31,3.2811812602347548,4.719270470332461,11.200930151735863
OGLE-2019-BLG-0468L b,1090.1514,13.1,2132.5202130478283,3.29,0.009431409649550915,4400.0,5801.583420656583,0.92,1.0365824199660372,9.1223718,83.217667,6.3524937,0.48492318,0.34824173,3.2899999999999996,3.29,3.29,3.29,505.3782219841046,989.1939387399757,1128.3523774212663,Jovian,G,1.0932762725885912,2.796506760589731,0.0,0.4486907,0.0,0.0,Unknown,0.0,4.379994067961872,20.789186033643194,100.0,13.008521442307844
Kepler-125 b,6.209999999999923,2.37,4.164388999997755,0.04100000000000037,0.0,183.365,3810.0,0.54,0.51,1.6187196,2.6202532000000005,1.1055921,0.46649454,0.0009256959999999204,0.04100000000000037,0.04100000000000037,0.04100000000000037,0.04100000000000037,27.953249000000028,585.74391,661.5057,Superterran,M,0.04698941100000109,0.5852801100000002,0.0,0.44951589,0.0,0.0,Hot,0.0,4.74,6.292344614069734,87.25370062629518,22.107761125214807
Kepler-319 b,3.2900000000000773,1.63,4.362705000006827,0.051000000000000156,0.0,503.436,5526.0,0.96,0.9,1.4207058,2.0184049,1.2382852,0.75968418,0.0007691250899999336,0.051000000000000156,0.051000000000000156,0.051000000000000156,0.051000000000000156,253.43095000000005,1016.3999,1147.864,Superterran,G,0.6591739000000008,2.1921172,0.0,0.43586632,0.0,0.0,Hot,0.0,4.49,3.1826448827685905,7.736956818223552,14.180119081199885
Kepler-1025 b,4.579999999999984,1.98,37.32294899999397,0.3343999999999996,0.0,803.776,6089.0,1.09,1.13,1.5208982,2.313131300000002,1.1682481,0.59002431,0.005397564499999952,0.3343999999999996,0.3343999999999996,0.3343999999999996,0.3343999999999996,17.31679299999996,519.65675,586.87064,Superterran,F,1.9364220000000003,3.7571952,0.0,0.44943995,0.0,0.0,Hot,0.0,4.37,6.663957641013164,17.268963066934763,26.455309994844928
Kepler-1478 b,3.6399999999999864,1.73,26.084059000000707,0.16809999999999992,0.0,1845.58,5904.0,1.04,1.06,1.4505331,2.104046199999999,1.2162116999999997,0.70301254,0.0025529500000001093,0.16809999999999992,0.16809999999999992,0.16809999999999992,0.16809999999999992,71.26307699999995,740.14337,835.87563,Superterran,G,2.0137242000000004,3.8314553,0.0,0.45626427,0.0,0.0,Hot,0.0,4.41,4.462317267394023,8.347717130280298,19.554167819974502
Kepler-1481 b,2.0400000000000205,1.2300000000000004,5.942209999993793,0.05900000000000016,0.0,459.076,4908.0,0.8,0.7499999999999999,1.2878417999999998,1.658536599999998,1.3484037,1.0962632,0.0008062764700000891,0.05900000000000016,0.05900000000000016,0.05900000000000016,0.05900000000000016,74.35256900000002,748.03807,844.79146,Terran,K,0.2588212900000011,1.373611,0.0,0.41646621,0.0,0.0,Hot,0.0,4.6,3.9200126383853355,22.795651779650704,21.647060759586815
Kepler-1485 b,2.759999999999991,1.4699999999999998,19.915771999993012,0.14670000000000005,0.0,615.66,6087.0,1.11,1.12,1.3702376000000003,1.8775509999999969,1.2772456,0.86887455,0.0019879740999999562,0.14670000000000005,0.14670000000000005,0.14670000000000005,0.14670000000000005,88.54005199999995,781.42023,882.49136,Terran,F,1.9054607,3.7270375,0.0,0.4317955,0.0,0.0,Hot,0.0,4.39,3.9926375191772023,7.698925514443832,19.52158564390588
Kepler-316 c,1.6499999999999773,1.1600000000000001,6.827766000002157,0.05799999999999983,0.0,384.938,4204.0,0.59,0.52,1.1926499000000002,1.422413800000001,1.2262187999999998,1.0570852,0.0008173797699999596,0.05799999999999983,0.05799999999999983,0.05799999999999983,0.05799999999999983,34.446414000000004,617.14287,696.96589,Terran,K,0.11587774000000017,0.9191021099999999,0.0,0.36628025,0.0,0.0,Hot,0.0,4.74,4.400235467149518,50.05275387662872,25.899892954071742
Kepler-390 b,0.47699999999997544,0.8200000000000003,6.738087999998243,0.06500000000000039,0.0,435.277,5166.0,0.86,0.78,0.7626974,0.5817073200000067,0.7093991700000002,0.86512094,0.0005342016800000682,0.06500000000000039,0.06500000000000039,0.06500000000000039,0.06500000000000039,105.23816999999997,815.91146,921.44378,Terran,K,0.44463127000000036,1.8003783000000002,0.0,0.41382351,0.0,0.0,Hot,0.0,4.57,2.1284227299404916,14.618854854720484,17.22273538149044
TOI-5542 b,419.5335,11.309999999999999,75.12374999999884,0.33199999999999985,0.018000000000000002,348.849,5700.0,0.89,1.06,6.090487,37.094032,3.2797552,0.2899872,0.02538012200000006,0.33205377999999985,0.3260240000000003,0.3379760000000003,0.3320134499999998,103.46518000000003,812.40366,919.0316772460938,Jovian,G,11.402498,9.1172479,0.0,0.51159403,0.0,0.0,Hot,0.0,4.2,17.04103642286162,2.8592331259343333,13.97011694107083
OGLE-2018-BLG-1269L b,210.0,14.1,4.169134460229543,4.51,0.0057983738370239735,2510.0,5809.1619045297075,1.11,1.335995341736439,3.8592249,14.893616999999999,1.0562849,0.07491382200000007,0.25897662,4.51,4.51,4.51,4.51,712.6388602467762,1307.0366740952888,1473.8364933001196,Jovian,Unknown,1.8381649827813806,3.6348533948894954,1.8446744073709552e+19,0.47766724,0.0,0.0,Unknown,0.0,4.172073335943597,6.733257872593462,100.0,5.326061237560116
TOI-969 b,9.099999999999966,2.765,1.823730499992962,0.026360000000000383,0.008863620460033417,77.25540000000001,4435.0,0.73,0.67,1.8141497,3.2911391999999964,1.1902854,0.43048298000000007,0.0006113691200000382,0.026360000000000383,0.026360000000000383,0.026360000000000383,0.026360000000000383,287.15024000000005,1048.6414,1185.6011962890625,Neptunian,K,0.19952623000000003,1.2060456999999998,0.0,0.3624503,0.0,0.0,Hot,0.0,4.55,3.934675830312847,13.094195667744483,11.756723065080902
HD 124330 b,238.37131,14.0,270.6600000000035,0.8600000000000003,0.3400000000000001,60.19769999999994,5873.0,1.15,1.3,4.1263207,17.026521999999996,1.2161802000000002,0.08687001100000002,0.033600547000000036,0.9097080000000002,0.5675999999999997,1.1524,0.8729258199999999,3.1309687000000395,331.2158,371.2856140136719,Jovian,G,2.1777098000000006,3.9844076,0.0,0.48333741,0.0,0.0,Hot,0.0,4.24,28.5778348052732,26.064078877727415,22.03106384858275
Kepler-374 c,1.3700000000000045,1.0999999999999996,3.2828069999959553,0.041999999999999815,0.0,1265.61,5977.0,1.04,0.91,1.1159992999999995,1.245454500000001,1.1322314000000002,1.0293013,0.0004605360300000694,0.041999999999999815,0.041999999999999815,0.041999999999999815,0.041999999999999815,1065.3723,1455.3755,1643.618,Terran,G,1.8793167999999998,3.7013808,0.0,0.38777918,0.0,0.0,Hot,0.0,4.48,1.745972899855249,2.234854708902715,9.995971582077608
HIP 38594 b,8.100000000000023,2.77,60.721999999994296,0.2560000000000002,0.17,17.788599999999974,4086.3,0.61,0.63,1.7100257,2.9241876999999974,1.0556634000000003,0.3811059299999999,0.005032939399999936,0.2596992,0.21248000000000022,0.29952000000000023,0.2569336900000003,1.3424190000000635,272.70254,307.97466999999995,Superterran,M,0.08669618800000123,0.7949938400000001,0.0,0.39125605,1.0,0.0,Warm,2.0,4.63,14.277826624043932,100.0,39.95634714326849
GJ 667 C e,2.6999999999999886,1.4500000000000002,62.24000000000524,0.21300000000000008,0.020000000000000004,7.2439600000000155,3350.0,0.32999999999999996,0.42929613,1.3645765,1.8620689999999982,1.2841855,0.88564517,0.004207339299999946,0.21304259999999964,0.2087399999999997,0.21725999999999956,0.2130106500000002,0.3022231099999999,188.86393999999996,213.29214000000002,Terran,M,0.01370881799999868,0.31612858,0.0,0.27748178,1.0,1.0,Warm,1.0,4.69,16.451196935808323,100.0,42.11802695678006
K2-229 b,2.490000000000009,1.0,0.5842160000029253,0.013099999999999667,0.0,102.56399999999996,5315.0,0.87,0.79,1.5779734000000003,2.490000000000002,2.49,2.49,0.00018604438999991757,0.013099999999999667,0.013099999999999667,0.013099999999999667,0.013099999999999667,2379.3449,1779.1561000000002,2009.2773000000002,Terran,G,0.40831939000000084,1.7252965999999998,0.0,0.45233849,0.0,0.0,Hot,0.0,4.6,2.0194553960840977,3.2082728180015256,10.012574623110083
GJ 667 C f,2.6999999999999886,1.4500000000000002,39.02599999999802,0.1559999999999997,0.03,7.2439600000000155,3350.0,0.32999999999999996,0.42929613,1.3645765,1.8620689999999982,1.2841855,0.88564517,0.0030499883999999255,0.15607020000000027,0.15132000000000012,0.16068000000000016,0.15601756000000044,0.563568000000032,220.68000000000006,249.22338000000002,Terran,M,0.01370881799999868,0.31612858,0.0,0.27748178,1.0,1.0,Warm,1.0,4.69,14.079381316471991,100.0,47.517125111157796
K2-224 c,6.389999999999986,2.41,10.094889999993029,0.08859999999999957,0.0057983738370239735,275.255,5620.0,0.91,0.84,1.6283281,2.6514523000000025,1.1001877000000002,0.45650941,0.001697092299999925,0.08859999999999957,0.08859999999999957,0.08859999999999957,0.08859999999999957,73.13622799999996,744.95982,841.31505,Superterran,G,0.574116459999999,2.0458028,0.0,0.44705908,0.0,0.0,Hot,0.0,4.55,4.976886363794396,15.34292608124132,17.251228079429428
K2-390 b,19.600000000000023,4.662,3.312791999996989,0.04019586700000044,0.0057983738370239735,456.122,5558.0,0.79,0.97,2.0504156,4.2042041999999995,0.9018027000000002,0.1934368700000001,0.0011726712999999833,0.04019586700000044,0.04019586700000044,0.04019586700000044,0.04019586700000044,492.76199,1200.2149,1357.8829345703125,Neptunian,G,0.7961593499999999,2.4091496,0.0,0.42647491,0.0,0.0,Hot,0.0,4.37,3.8828805657030245,5.019446965790347,7.902819291274531
HD 260655 b,2.1399999999999864,1.2400000000000002,2.769530000005034,0.029329999999999856,0.039,10.005499999999984,3803.0,0.44000000000000006,0.43999999999999995,1.3136995000000002,1.7258064999999974,1.3917793999999999,1.1224027,0.00047768441000006767,0.029352304999999745,0.02818612999999992,0.030473869999999792,0.029335578999999612,42.238297999999986,649.23568,733.20968,Terran,M,0.03630780499999986,0.5144743900000002,0.0,0.35579846,0.0,0.0,Hot,0.0,5.2,4.6072556333018255,77.63104930193376,25.210320809751646
K2-285 b,9.680000000000007,2.59,3.4717450000025565,0.03817000000000004,0.0,154.961,4975.0,0.83,0.79,1.933249,3.737451700000001,1.4430316000000003,0.55715504,0.0008658443600000343,0.03817000000000004,0.03817000000000004,0.038170000000000925,0.03817000000000004,259.75006999999994,1022.6773,1156.10888671875,Neptunian,K,0.37844258000000064,1.6609776,0.0,0.43355463,0.0,0.0,Hot,0.0,4.4,4.299951130377459,10.08607435241562,13.095869938145036
TRAPPIST-1 b,1.3740000000000236,1.1159999999999997,1.5108259999979055,0.011540000000000106,0.006220000000000003,12.429889000000003,2566.0,0.08999999999999997,0.1200000000000001,1.1095867999999998,1.2311827999999991,1.1032104,0.98853978,0.0002845745499999719,0.011540222999999905,0.011468221000000334,0.011611778999999878,0.011540056000000298,4.15524640000001,363.70206,410.74432,Terran,M,0.000553350109999684,0.06351316600000034,0.0,0.14282382,0.0,0.0,Hot,0.0,5.24,6.946470251858868,100.0,40.83431213944396
TRAPPIST-1 e,0.6920000000000641,0.9199999999999999,6.1010130000067875,0.02925000000000022,0.0051,12.429889000000003,2566.0,0.08999999999999997,0.1200000000000001,0.8672795999999998,0.7521739100000033,0.8175803400000001,0.88867428,0.0005745287200000782,0.029250379999999687,0.02910082500000044,0.029399175,0.029250095000000087,0.6467760199999475,228.44732,257.99535000000003,Terran,M,0.000553350109999684,0.06351316600000034,0.0,0.14282382,1.0,1.0,Warm,1.0,5.24,8.644138519772323,100.0,46.43917599248621
Kepler-617 b,2.3000000000000114,1.3200000000000003,1.6826961000042502,0.021899999999999586,0.0,173.35400000000004,3712.0,0.51,0.48,1.3200092000000003,1.742424200000002,1.3200184,1.0000139,0.0003619222199999772,0.021899999999999586,0.021899999999999586,0.021899999999999586,0.021899999999999586,103.30272000000002,812.13392,917.17765,Terran,M,0.04954501899999908,0.6009851799999999,0.0,0.35980076,0.0,0.0,Hot,0.0,4.77,3.7008199790177754,44.202223436426564,19.414769517564643
Kepler-378 c,0.271000000000015,0.7000000000000002,28.90600899999845,0.16600000000000037,0.0,152.09399999999994,4661.0,0.78,0.67,0.6222080500000002,0.3871428599999973,0.55306122,0.79008746,0.001167306499999965,0.16600000000000037,0.16600000000000037,0.16600000000000037,0.16600000000000037,8.031262599999991,428.84037,484.30781,Subterran,K,0.22130947000000045,1.2701756,0.0,0.40057195,0.0,0.0,Hot,0.0,4.65,3.30360882915115,75.00808709179957,30.097549943659395
Kepler-279 b,12.800000000000011,3.62,12.309680999998818,0.1120000000000001,0.0,1037.4,6363.0,1.16,1.75,1.880402,3.5359115999999986,0.9767711600000002,0.2698262899999999,0.002494138699999926,0.1120000000000001,0.1120000000000001,0.1120000000000001,0.1120000000000001,263.36857999999995,1026.2205,1161.11279296875,Neptunian,F,3.3036954000000005,4.9075391,0.0,0.29204377,0.0,0.0,Hot,0.0,4.05,4.164383906414822,3.390143050112915,10.44794533622772
Kepler-532 b,7.1299999999999955,2.57,12.924916000003577,0.1012000000000004,0.0,312.798,5192.0,0.87,0.79,1.6656287,2.7743190999999996,1.0795016,0.42003952999999994,0.0020409036999999852,0.1012000000000004,0.1012000000000004,0.1012000000000004,0.1012000000000004,34.01253299999996,615.19026,696.7882080078125,Neptunian,K,0.34833731999999973,1.5935429,0.0,0.38332715,0.0,0.0,Hot,0.0,4.58,6.1468394260245685,29.052299076079613,20.39324799127727
Kepler-526 b,4.620000000000061,1.9900000000000002,5.458498299994972,0.06400000000000006,0.0,666.146,5894.0,1.15,1.14,1.5236824000000002,2.3216079999999977,1.1666372000000003,0.58624985,0.0010176848000000849,0.06400000000000006,0.06400000000000006,0.06400000000000006,0.06400000000000006,547.8227400000001,1232.4228,1391.8279,Superterran,G,2.2438819,4.04449,0.0,0.42546099,0.0,0.0,Hot,0.0,4.38,2.815032273130074,2.852200019974316,10.629712469990078
Kepler-346 b,7.560000000000059,2.66,6.511127000005217,0.07099999999999973,0.0,984.105,6033.0,0.95,1.02,1.6858545,2.8421053,1.0684605999999999,0.40167693000000004,0.0014178915000000458,0.07099999999999973,0.07099999999999973,0.07099999999999973,0.07099999999999973,139.47079999999994,875.42821,989.6032104492188,Neptunian,F,0.7030723200000004,2.263934,0.0,0.3841854,0.0,0.0,Hot,0.0,4.46,4.3805985902204,10.098534386903426,14.002371770002886
Kepler-379 c,5.860000000000014,2.29,62.784696999995504,0.3259999999999996,0.0,731.274,6054.0,1.15,1.31,1.5996725,2.558951999999998,1.1174463000000001,0.48796780000000006,0.005611376899999909,0.3259999999999996,0.3259999999999996,0.3259999999999996,0.3259999999999996,17.92936099999997,524.19263,591.9932,Superterran,F,1.9054607,3.7270375,0.0,0.42871182,0.0,0.0,Hot,0.0,4.27,6.94846422463733,17.108723365430713,24.895280319715347
Kepler-625 b,4.620000000000061,1.9900000000000002,7.75192490000336,0.07680000000000042,0.0,760.708,5789.0,1.04,0.96,1.5236824000000002,2.3216079999999977,1.1666372000000003,0.58624985,0.0012628429999999025,0.07680000000000042,0.07680000000000042,0.07680000000000042,0.07680000000000042,431.79495,1161.2323,1311.4294,Superterran,G,2.5468303,4.3088737,0.0,0.38820886,0.0,0.0,Hot,0.0,4.49,2.9876106614224582,3.015513047728403,11.382420353274943
Kepler-1556 b,4.5,1.96,8.827134599996498,0.08290000000000042,0.0,944.54,5608.0,0.97,0.95,1.5152288,2.295918399999998,1.1713869,0.59764639,0.0013829932000000156,0.08290000000000042,0.08290000000000042,0.08290000000000042,0.08290000000000042,85.48520099999996,774.591,874.77881,Superterran,G,0.5874893499999994,2.0694921,0.0,0.46151033,0.0,0.0,Hot,0.0,4.47,4.454043221018841,14.11089409535688,17.85126178619902
Kepler-648 b,10.499999999999943,3.22,17.421174999995856,0.1341000000000001,0.0,636.03,5741.0,1.05,0.98,1.8057878,3.2608695999999995,1.0126923999999997,0.31450075,0.0028898858999999444,0.1341000000000001,0.1341000000000001,0.1341000000000001,0.1341000000000001,49.220095000000015,674.73823,762.0325317382812,Neptunian,G,0.8851156099999997,2.5401757,0.0,0.40175982,0.0,0.0,Hot,0.0,4.48,6.093511955801816,15.150563212866642,17.14181884440789
Kepler-642 b,8.750000000000057,2.9,4.417458600000828,0.058900000000000396,0.0,781.582,6570.0,1.4,1.66,1.7370208,3.017241400000003,1.0404280999999997,0.35876829999999993,0.0010852435999999521,0.058900000000000396,0.058900000000000396,0.058900000000000396,0.058900000000000396,720.72471,1319.9031,1489.14794921875,Neptunian,F,2.5003454000000005,4.2693697,0.0,0.44730795,0.0,0.0,Hot,0.0,4.14,2.9994500658104757,2.355674540005568,8.551102919267203
Kepler-398 d,0.6150000000000091,0.8799999999999999,6.834369999996852,0.061799999999999855,0.0,177.35500000000002,4557.0,0.72,0.67,0.8359806399999994,0.698863639999999,0.7941632199999997,0.90245821,0.0005865268900000498,0.061799999999999855,0.061799999999999855,0.061799999999999855,0.061799999999999855,40.45973600000002,642.47387,725.57328,Terran,K,0.15452543999999957,1.0613625999999998,0.0,0.36943523,0.0,0.0,Hot,0.0,4.64,2.962711778549978,39.99341467657366,22.711353794883934
Kepler-625 c,1.160000000000025,1.0499999999999998,4.165365099994233,0.050799999999999734,0.0,760.708,5789.0,1.04,0.96,1.0510764999999997,1.1047618999999997,1.0521542,1.0020516,0.0005269755999999237,0.050799999999999734,0.050799999999999734,0.050799999999999734,0.050799999999999734,986.8987,1427.8016,1612.4775,Terran,G,2.5468303,4.3088737,0.0,0.38820886,0.0,0.0,Hot,0.0,4.49,1.6761586706525469,1.9946362346953284,10.101306889961977
